,GAVISH_3CA_MALIGNANT_METAPROGRAM_17_INTERFERON_MHC_II_1,GAVISH_3CA_MALIGNANT_METAPROGRAM_METAPROGRAM_6_HYPOXIA,GAVISH_3CA_METAPROGRAM_B_CELLS_INTERFERON,GAVISH_3CA_METAPROGRAM_B_CELLS_METABOLISM_MYC,GAVISH_3CA_METAPROGRAM_B_CELLS_MHC_II,GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_INTERFERON,GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_HEV_1,GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_INTERFERON,GAVISH_3CA_METAPROGRAM_EPITHELIAL_ALVEOLAR,GAVISH_3CA_METAPROGRAM_EPITHELIAL_INTERFERON_MHC,GAVISH_3CA_METAPROGRAM_EPITHELIAL_PDAC_RELATED_1,GAVISH_3CA_METAPROGRAM_FIBROBLASTS_INTERFERON,GAVISH_3CA_METAPROGRAM_MACROPHAGES_INTERFERON,"bioplanet_1157_Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",bioplanet_1404_Cap-dependent translation initiation,bioplanet_1529_Endosomal/vacuolar pathway,bioplanet_1537_Folding of actin by CCT/TriC,bioplanet_1605_Nef-mediated downregulation of MHC class I complex cell surface expression,bioplanet_211_Eosinophils in the chemokine network of allergy,bioplanet_298_Type 1 diabetes mellitus,bioplanet_300_Asthma,bioplanet_301_Autoimmune thyroid disease,bioplanet_303_Allograft rejection,bioplanet_304_Graft-versus-host disease,bioplanet_321_Bystander B cell activation,bioplanet_322_B lymphocyte cell surface molecules,bioplanet_324_CTL mediated immune response against target cells,bioplanet_50_Lck and Fyn tyrosine kinases in initiation of T cell receptor activation,bioplanet_564_PD-1 signaling,bioplanet_955_Glycolysis,group
TCGA-A6-5660-01,-0.4822968490953277,-0.2768428978223933,-0.5310499006793983,-0.0270801282514558,-0.1071745424673908,-0.5224438508509118,0.0491293190019511,-0.6314672194986061,-0.097752869026662,-0.1869212068925548,-0.3021860794349383,-0.4923012152936902,-0.467021873356932,0.461956791893218,0.3604851897741441,-0.6374670871853283,0.1420365515260737,-0.4454461641377838,0.2921753260643296,-0.3538351995058083,0.0390373018545663,-0.1829986123912272,-0.3240271612599431,-0.3311611276850747,-0.0100877179367716,0.1664311126272816,-0.5722444575261856,-0.528777035223267,-0.3939035603604393,-0.5431887613511904,0
TCGA-A6-5661-01,0.4319514903965071,0.5540893924268933,0.3763815427175737,0.5157966289854362,0.2884395226843821,0.4106527516231433,-0.0130249474937519,0.3811886914091661,0.1828784446599997,-0.1017150912313331,0.4505189481858709,0.3675556564055116,0.2177892963457968,-0.3005133530513305,-0.262002015133097,0.6029385899058879,0.6419986058062009,0.473957737387041,0.4053098974461159,0.4091111859302807,0.3333071875603119,0.2522058942617006,0.3809559364568869,0.4759131993552411,0.4599406210769942,0.2732392471848883,0.4460050046080382,0.4191000601376708,0.3525999617473099,0.3676263634570941,1
TCGA-A6-5662-01,-0.3617477966640522,-0.2370224659077658,-0.4262909297408928,-0.3846792833029988,-0.346131668539979,-0.4457451198844969,-0.096207073850141,-0.4908672010756019,-0.2393857780330403,-0.0022456551454505,-0.4172044179668592,-0.4854652306358004,-0.4758093269456884,0.0766642385581306,0.0063089216921406,-0.1920959017592204,-0.3715636532623948,-0.1833193138170575,-0.3931068793054982,-0.3025543503965816,-0.255198175220959,-0.1638563926049155,-0.3191294966942195,-0.4232528482377446,-0.5118793841294508,-0.3736621101095271,-0.539554283325453,-0.6022525244647476,-0.5007787333831378,-0.2999488362622657,0
TCGA-A6-5664-01,-0.239689162730323,0.5225691801374274,-0.3768224402980107,-0.2405214505291233,0.5127591222794057,-0.4325992172523059,0.627847478176654,-0.4229961535272413,0.4280384124182889,0.4190958004117325,0.4905683771789466,-0.3651565570815169,-0.3927740860017908,-0.3015640460619307,-0.2905550713197703,-0.4565033454434214,-0.6573761124057078,-0.213242877993551,0.3824025345610945,0.2607810004830315,0.5354940337620931,0.3833635586999225,0.3225980476785905,0.3315672805455036,0.6287528464058362,0.5691222013868145,0.3861855167874511,0.6591939178323036,0.59981957326071,0.0626562888197414,0
TCGA-A6-5665-01,-0.1217316151828251,0.5328698304906561,-0.0504928599674956,0.6804858172683114,0.3519227839856553,0.0479762391718556,-0.3296211597776695,-0.0600434377075696,0.1612032310119437,-0.284072307546337,0.2499625611604099,-0.0225032392491129,-0.0147341137444592,0.3937469648965438,0.3714953381750772,-0.6490240569597148,0.3581772375663619,-0.0718398823517935,0.355500431268211,0.0544242750993078,-0.0835441000268878,-0.073422339149454,0.0730326657081021,0.236615593666434,0.2551326802221224,0.2372475027575417,0.2930805993568933,0.4490819763620549,0.3887807242630178,0.4440604336797996,1
TCGA-A6-5667-01,-0.3779163544637437,0.0148984624036324,-0.3631517005782124,0.0696378472379591,-0.4827458311772117,-0.3370816816350034,0.0574926964695997,-0.3458535643461363,-0.3739139709871342,-0.3787638071298072,-0.2859634893076094,-0.2275315506010767,-0.1268939464580258,-0.0302533794535121,-0.2687436301819742,-0.5307785599043169,0.5529524492544595,0.1732809986494923,-0.0452197641555156,-0.2917519174970592,-0.4037345388743645,-0.4195472404211796,-0.4296004447425394,-0.4799024968351565,-0.4998538154180624,-0.5932550319216238,-0.5878730798364571,-0.5881261506938694,-0.4473261057558982,-0.1366777139953026,0
TCGA-A6-6137-01,-0.0054186598004463,0.2098812910522748,-0.0512612537659212,-0.6450657147216852,0.216030947444126,0.0687712963374485,0.1284543608626459,-0.0567880215369427,-0.1535212940761912,-0.1555221108433986,0.2069856375733085,-0.0319286117924578,-0.1941872412275387,-0.5468290523844143,-0.573545530474743,0.4823142235678463,-0.8318763394085448,-0.3739787217095112,0.2869210454057592,0.2287472522871532,0.2738506955709693,0.3019795322198827,0.3776214055631054,0.2795129525791425,0.5029878899438032,0.3250884052018561,0.4634365818033372,0.5605654035771821,0.5044810884119315,0.048750696970788,0
TCGA-A6-6138-01,0.6786777482639025,0.1319653952061009,0.6301214081638354,-0.1787640856175364,0.6467700668075699,0.6400393630970375,0.5099608264288407,0.6857822513359692,0.0005771183361003,0.5658297109954292,0.116724546822593,0.6560054476324242,0.6898265745968041,-0.5437668981398451,-0.5978729446524678,0.7887306899492007,-0.0819648165294132,0.6164264569047971,0.6810891627232383,0.7122969068536888,0.6270352608414467,0.6455499077705399,0.7177341284338457,0.7378269788839162,0.793148815904792,0.7843518576982323,0.8230778185835429,0.7516780743111117,0.6942715189166907,0.3627496592208731,0
TCGA-A6-6140-01,-0.2541442416784551,-0.0615582643309485,-0.2124405435617968,-0.3331213465878112,-0.3408420138974339,-0.247012154282058,-0.3412547449344679,-0.2334548946480761,-0.2005782471411685,-0.3728424165531933,0.0602259227660006,-0.2211712718152698,-0.2293507094606459,-0.5523215120819649,-0.6161713601396259,-0.1962163035283746,0.0471657377226875,0.359899564301415,0.1885069902208377,-0.1888427048849418,-0.2798737273560405,-0.0915289210493348,-0.172478076932826,-0.1304406199838094,0.1780040931683105,-0.0378240030140553,0.0587932203033033,-0.0382597325149153,0.0080951916512751,0.1562713904685246,0
TCGA-A6-6141-01,0.3430718434003308,0.0637839001875745,0.4122321430702841,-0.3111511072015138,0.4878923929387019,0.4130058200914221,0.2216396711807451,0.4393843320883042,0.1450154041992356,0.0155925960551913,0.330084081193199,0.4041729087948248,0.3541009195644473,-0.4755751772047192,-0.4148002708920053,-0.2140721403177695,-0.682715267287054,-0.2645981291671032,0.062259874666124,0.2188290864206846,0.2671194114764044,0.2893182356204585,0.2901691936415693,0.3075140234280419,0.5366246175793972,0.4914152028713289,0.605822920609698,0.6953555241485799,0.5584747714468431,0.1564713511593921,0
TCGA-A6-6142-01,0.2071491447452447,0.1096743072818257,0.1694330594899034,-0.3544436261818822,0.1950098123190357,0.1304059899075998,0.4765083349389996,0.1941840060882436,-0.0037924597517113,0.4608766072303036,-0.1146904834522316,0.3216262462003884,0.2458787121736812,-0.5242070704779258,-0.5360950161125535,-0.163938092437936,-0.5024520718129927,-0.2561474356571968,0.4714532215539259,-0.0470597252579838,0.2271411417130204,-0.0848234707580244,-0.12646699742116,0.0572574711936138,-0.4658869075762062,0.2233539646180657,-0.3137564510794771,-0.2224942263324484,-0.1276699502583939,-0.2397416943182172,0
TCGA-A6-6648-01,-0.5417687288457369,-0.4437169594966577,-0.3791196182030404,-0.2903264967195926,-0.5371216710673357,-0.3579545834485571,-0.3827531168910896,-0.3508804528096789,-0.2990779855263177,-0.5747152626120453,-0.2358527921718045,-0.4098565589968233,-0.4664677763012123,-0.3083853233393379,-0.41902200721702,-0.2576059810021834,0.0270175755961599,-0.2723900199339137,-0.4498306089087965,-0.3776419360393588,-0.3530950715495164,-0.2736088598088513,-0.3618775503891565,-0.3894434264492773,-0.1788324724688466,-0.2445948427719864,-0.2465650610853488,-0.5335389793557292,-0.3939437250889533,-0.1702631506693623,0
TCGA-A6-6649-01,-0.4287174415377553,-0.2879897735862082,-0.1616145063277956,-0.7262671305609688,0.0306713481469002,-0.1295287852155521,0.2318524733269725,-0.0513795622580138,0.413301112301942,0.0021395493037253,0.009573650232596,-0.2585497829887132,-0.3563850266304585,-0.6930045296311159,-0.6939994887350684,-0.567704434853573,-0.8682714076332593,0.0704836150104546,0.5432563544468488,-0.2334578871644432,0.2673482079251321,-0.0873168990185923,-0.3642103724607873,-0.2479644120026834,0.245638615343488,0.3335248003717337,-0.0735816674486063,0.5318730684415767,0.2129789478988345,-0.3350822338551907,0
TCGA-A6-6651-01,0.0935333835626495,-0.3769714398021724,-0.0052994053931058,-0.5708121981580137,0.557647979287428,-0.0071285345565445,0.5889708446480564,0.1225066617140919,0.1802122833194893,0.4447486950835027,-0.1975013591062563,0.1291789758419887,0.04329819716437,-0.3272597722948382,-0.2695058954887679,-0.3196526706642691,-0.5104021666135032,0.1415037854279843,0.3782763742825099,0.1974088926789126,0.6338036839230141,0.2934134331795134,0.2998188686546033,0.2144748620883767,0.6056861836366513,0.689427019013317,0.4156935306214898,0.5673322705337989,0.4962445289632523,-0.5678365442057243,0
TCGA-A6-6652-01,-0.5357405855662087,-0.5088161695262674,-0.3974146720616616,-0.4547233535940687,-0.6488652528802388,-0.4896632161669608,-0.3957164178120967,-0.4673807905182171,-0.2125084913288373,-0.5342672892795604,-0.4141351990507144,-0.5085865453747083,-0.5708950028313572,0.227970329702862,0.2349099195685645,0.0924417399918438,-0.2245066570886932,-0.1455915562101609,-0.4654431379314742,-0.4462805696197961,-0.5498092719934203,-0.401481302130696,-0.529021411197367,-0.4970573434670749,-0.7545591292833695,-0.6692835321064547,-0.5669819748742254,-0.7012761476783893,-0.6399852451756916,-0.4343281690522789,0
TCGA-A6-6653-01,0.4613780723673024,0.67751531844021,0.2860502344739901,0.4162550127704669,0.3775140697270753,0.1404654891983185,0.2331886477393654,0.3595082132170104,0.3503588796461867,0.3404900772872836,0.3788840830650936,0.3388107456132763,0.2446151634146382,-0.0203189662664844,-0.0633043665955283,0.5919299993308584,0.012381027441091,0.130797430347334,0.549385324281569,0.4307336377230815,0.1820935489543475,0.4087460113400553,0.4583885191816008,0.5751373236315812,0.4225752534468344,0.1222899103305867,0.2795842962579427,0.2512537460284704,0.3149677308483304,0.6147245757473121,1
TCGA-A6-6654-01,0.5428104206793543,0.1744171979736208,0.5662420214144943,-0.5307439357741591,0.6776019982421791,0.6369854396687727,0.6674673157752502,0.6248432993918888,0.1737870785924424,0.5899985883971336,0.0242514153713707,0.6327916807459958,0.5969776303786396,-0.6179996738903,-0.6316848428551404,0.581739795962192,-0.7026097931225709,0.4520276034919658,0.6649558298286927,0.5095464179058186,0.6788621220141201,0.5503903654496213,0.5839458001804129,0.5737941418969023,0.6947686243058772,0.8416200515699049,0.6689044934341625,0.6951008320054596,0.7122850756529573,-0.233175936381447,0
TCGA-A6-6782-01,0.0778664353161327,-0.2802414556492344,-0.1296212490664533,-0.4875949247482772,0.4394231831567636,-0.0806162759995732,0.5440097812074264,-0.076329439869583,0.5142388307403126,0.4658420238117142,-0.2347908394061365,0.1721915734999917,0.1424206824821877,-0.0129661923094499,0.1768909110199937,-0.1798157984503647,-0.4755452873130997,-0.1906324745799278,0.2761790317289211,0.399644728836969,0.442403975434835,0.3175699491482485,0.5328695162039596,0.5678816556683042,0.3651284396472704,0.6080577695985654,0.4596953548089382,0.3246175784187472,0.2604715365876464,-0.28524375129715,0
TCGA-A6-A567-01,-0.6258749892780084,-0.3840673456084565,-0.6270368780659471,-0.4088861117881045,-0.6108868308207127,-0.6544094352071856,-0.4002626428728598,-0.6466444967058442,-0.4764306647038446,-0.1880276486990355,-0.3201455022020727,-0.6441505097022697,-0.6209496019815413,0.0740333221319811,0.1512896453092453,-0.0321877644074797,-0.0206107533235477,-0.1767345788852153,-0.3980515595122604,-0.5155903497236849,-0.5272936064260492,-0.4442850377046883,-0.5201920796499728,-0.5110955468337486,-0.7104226512551503,-0.6902499880075212,-0.6556266909447594,-0.5502911712750408,-0.6418417957883482,-0.353043632451935,0
TCGA-A6-A56B-01,-0.6759483027515786,-0.3353284091604206,-0.6423788989801917,-0.3126009038807973,-0.4646664824620775,-0.6435497876962399,-0.2608828874328317,-0.6705598511300118,-0.4093685214619201,-0.468701555810095,-0.6242424596215549,-0.6692434940253682,-0.6958758078724488,-0.1129325686427768,-0.160589253971584,-0.5983720039272378,0.0807706170571868,-0.3139159419034269,-0.4347368465475253,-0.4621528673171303,-0.3334807970604342,-0.3733118274979579,-0.464089527112329,-0.5038017329449602,-0.5533991242691487,-0.4476534631855038,-0.6076912551851624,-0.6374016631331618,-0.6067518086348321,0.0562938218407688,0
TCGA-A6-A5ZU-01,0.2381282571399131,0.0147674603353001,-0.0820032893111047,-0.5699350234366956,0.4768439762831304,-0.0773239054563672,0.3552354425825975,-0.048889775475498,0.0855230378399616,0.4318493024253022,-0.0529653105914103,-0.0241220466588842,0.071811099637872,-0.1035392865970515,-0.1809663001724933,0.4571424562722114,-0.8089892543710553,-0.0712609303198426,-0.2063582297461087,0.3220401711836764,0.3511849368346429,0.4299434108105976,0.384858265322683,0.3692932427930424,0.3861540747795767,0.6284154566447386,0.3652891798012781,0.4234552442231769,0.3039175426154933,-0.2444660715151914,0
TCGA-AA-3489-01,0.3017949865346483,0.1242530058228794,0.0728728761768018,-0.6753367348357607,0.6491789332323905,0.0516108360287106,0.6083750274644646,0.1412165963716974,0.1642923849903535,0.4794441126653379,-0.2055089711708898,0.1245578066954105,0.2047473842779119,-0.6194707104134817,-0.6323920074709342,0.2768684692384859,-0.8086729926476991,-0.080990680107645,0.4563664047772446,0.567726774790635,0.6645839552106843,0.5300945154602252,0.6277473415006553,0.6755058655290894,0.6798162316710713,0.7684097665579394,0.5798514541059617,0.7317608070569434,0.6894068951219026,-0.3003436176833793,0
TCGA-AA-3492-01,0.5324291695569301,0.1426962909027374,0.5601098908247923,0.5624535205244038,0.288061060288968,0.5463460602392739,0.0520361322422834,0.5329075007021258,0.2521454561775377,0.2609467870855718,0.2132644670320745,0.5458349613237761,0.5131722523532762,0.3799971835901711,0.3288466349138856,0.0788458909301836,0.568117393917371,0.0687460731717694,0.3585794023789092,0.235821485596533,0.2597419212296334,0.1543252901418558,0.2459901107863574,0.3478442292150613,0.3604589931855111,0.2153201926718398,0.2667349935855569,0.1775233104595451,0.3523657655716534,0.2847534530919299,1
TCGA-AA-3495-01,-0.0817166684193855,0.102966153781401,-0.0356706506618434,0.1787898784884812,0.1903205165386045,-0.0894320153453371,-0.0090764527170251,-0.0770566981796561,0.2310929725677296,-0.123535852174656,0.3221195765639322,0.0166443143597105,0.1237748514630213,0.1272289560542328,0.089064388199299,-0.39685240014166,0.1024722978542658,0.3811243043973762,0.1151579710571391,0.1670523655613734,0.2642839493517439,0.1612515217581047,0.1703870974324777,0.0666812955462939,0.4000341341679421,0.1910531089723042,0.3649230589240849,0.2003914388256658,0.2638742162424939,0.2704996260801911,0
TCGA-AA-3506-01,0.1285705582979598,-0.0527655765839083,0.0353009676066691,0.1194631114004214,0.3307679866916707,-0.0653965081885419,-0.003484753288075,0.0620470978851715,0.2405323670272428,0.291268622148104,0.4693681948844232,0.0792733947352024,0.1179850775782996,0.1558379560132638,0.0467751217086963,-0.1314750743141854,-0.587667603811182,-0.0909786181521218,0.5781210551871457,0.24902918883736,0.2148407412358046,0.1264491373836327,0.2852470222796842,0.248055530759524,0.4772186890413628,0.1287313547931324,0.5432226878782139,0.3724099994178453,0.2917264138054439,0.3426200910536729,0
TCGA-AA-3509-01,0.1464978037484234,-0.3082513049575675,0.2509153110990021,0.1599024774614559,0.1857437528218626,0.2380522459404711,-0.0443834857896011,0.1601647635384481,0.1614313702907744,0.1527224401358304,0.2929827082282173,0.2236581244083795,0.3561455847167818,0.1072011493315655,0.0082374807412062,-0.3103133909895424,0.0300115246016139,-0.0959946909055611,0.4733071002715364,-0.1550206156756621,0.2764439731898696,0.0044677552358463,-0.0703560760511974,-0.0781327421855274,0.0313322288276211,0.0044349139821537,-0.184578642101753,0.1443206851050178,0.0462503886230912,-0.0637453643966309,0
TCGA-AA-3511-01,0.3520025815996137,-0.3797411573565397,0.5039021715781064,-0.3107998628076969,-0.2959610635503679,0.5567770887627385,0.0065767987100865,0.5077351797545114,-0.1987574276286515,0.3141219839830321,0.2012172769802602,0.4826660018587343,0.3932474625149128,-0.3360348623956207,-0.3354463921510485,0.4344005578044847,-0.1770901015118884,0.2843302491173972,-0.1032943815974078,-0.1193719343124794,-0.2869151682221796,-0.0757022502389485,-0.0933372331702744,-0.2237351613317212,-0.2165187362017953,-0.1217119856476476,-0.2459882024443367,-0.4991021727360046,-0.4496637383198158,-0.0039047289786795,0
TCGA-AA-3655-01,0.4350967215815119,0.1324169164719278,0.6521830297538207,-0.4664772108144384,0.0151253549269567,0.7114606258368186,-0.2440246493530857,0.6533917102519085,-0.1155303201250801,-0.1552095231997059,-0.0336768387410135,0.6044534028596928,0.5816054370145778,-0.5649567947487834,-0.6116452524879553,-0.4946455703860451,-0.6540630148923595,0.4406603055798546,0.2293299741106156,-0.0954940152841992,0.3403132687607935,-0.0955921617669822,-0.0454297779439526,-0.1587413672397343,0.1766639635887053,-0.3365305641605102,0.0088740074485909,-0.1476876607668211,0.0013166877987435,0.2760352157739409,0
TCGA-AA-3660-01,0.0539604203135101,-0.3526135783083092,-0.190185636892597,0.3202027810837847,-0.3090827113847519,-0.1895991241069795,-0.1508559155968809,-0.3022230501461387,0.3012776815055801,-0.0429472983696364,0.249154936110969,-0.2201873772455246,-0.2312714211940585,0.1893141311543213,0.1172597695195344,-0.3164626145903751,-0.070127493892813,-0.1354288499026498,0.1695258354618567,-0.1121593694575761,0.2528996811359297,-0.0655494341532858,-0.1113187827452274,-0.2654701610491861,0.0463892408147576,-0.2190304682910963,-0.1101045447914122,-0.2427550602615175,-0.0784076406873287,-0.0362621239775899,0
TCGA-AA-3662-01,0.1370936857086132,-0.4511239787050071,0.1936675811695204,-0.4193618368304898,0.0625992064477625,0.213098527184194,0.0423649435518558,0.2420635079001587,-0.0623154138778824,0.3143991882556157,-0.1227809357191684,0.178261570665146,0.2376354741373342,0.2888357919099518,0.2652147618111072,0.4234130996232004,0.2364766844895179,0.1115334308408629,0.4851802061683154,0.1547617713236056,0.2051961859389574,0.1477685293398404,0.1421676266826275,0.2747328760083584,-0.1939869408439706,0.2218802412157959,0.0184959140974516,0.123177430139341,0.0152779917093534,-0.4153444442898673,0
TCGA-AA-3663-01,-0.0541740032189224,0.4610119298223717,0.0600234275462867,0.6254090760775616,0.1969069892166789,-0.0800802459337673,-0.1386241544422953,-0.0130486815974659,0.1886630594490737,0.1322835565566112,0.0881561307382776,-0.0398442238536092,0.0675632299796363,0.57477821597791,0.5652148011586641,-0.5969922761086842,0.5050931787381951,-0.0502438422758095,0.3692347565481191,0.0373975151898896,0.2062202911467666,-0.0342071397890582,-0.0070578787075551,0.1198931024967664,0.210423822560372,0.0339197816657521,-0.0100209438618865,-0.0713002740112989,-0.0551058226859776,0.4963689302241009,1
